Unnamed: 0,Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time,Trade Value,Hour
,BATAINDIA,INE176A01028,2022-07-28,NSE,EQ,EQ,sell,False,1,1870.8,2313029,1000000004836231,2022-07-28T12:12:17,1870.8,12
,CHOLAFIN,INE121A01024,2022-07-28,NSE,EQ,EQ,buy,False,56,691.45,2336465,1000000011308821,2022-07-28T12:15:00,38721.200000000004,12
,CHOLAFIN,INE121A01024,2022-07-28,NSE,EQ,EQ,buy,False,10,691.45,2336466,1000000011308821,2022-07-28T12:15:00,6914.5,12
,CHOLAFIN,INE121A01024,2022-07-28,NSE,EQ,EQ,buy,False,104,691.45,2336464,1000000011308821,2022-07-28T12:15:00,71910.8,12
,CHOLAFIN,INE121A01024,2022-07-28,NSE,EQ,EQ,sell,False,1,694.75,2493065,1000000011321084,2022-07-28T12:32:43,694.75,12
,CHOLAFIN,INE121A01024,2022-07-28,NSE,EQ,EQ,sell,False,169,694.75,2494086,1000000011321084,2022-07-28T12:32:50,117412.75,12
,COFORGE,INE591G01017,2022-07-28,NSE,EQ,EQ,buy,False,35,3853.0,2519118,1000000012316090,2022-07-28T12:36:06,134855.0,12
,COFORGE,INE591G01017,2022-07-28,NSE,EQ,EQ,sell,False,4,3833.0,2713788,1000000012365715,2022-07-28T13:00:07,15332.0,13
,COFORGE,INE591G01017,2022-07-28,NSE,EQ,EQ,sell,False,16,3832.6,2713790,1000000012365715,2022-07-28T13:00:07,61321.6,13
,COFORGE,INE591G01017,2022-07-28,NSE,EQ,EQ,sell,False,15,3832.65,2713789,1000000012365715,2022-07-28T13:00:07,57489.75,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,buy,False,4,2279.45,2840707,1000000014290474,2022-07-28T13:16:30,9117.8,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,buy,False,1,2279.45,2840706,1000000014290474,2022-07-28T13:16:30,2279.45,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,buy,False,3,2279.8,2893254,1000000014594084,2022-07-28T13:23:09,6839.400000000001,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,buy,False,14,2279.85,2893258,1000000014594084,2022-07-28T13:23:09,31917.899999999998,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,buy,False,1,2279.85,2893257,1000000014594084,2022-07-28T13:23:09,2279.85,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,buy,False,11,2279.8,2893256,1000000014594084,2022-07-28T13:23:09,25077.800000000003,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,buy,False,26,2279.8,2893255,1000000014594084,2022-07-28T13:23:09,59274.8,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,3,2267.55,2973541,1000000014665904,2022-07-28T13:33:18,6802.650000000001,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,3,2267.55,2973539,1000000014665904,2022-07-28T13:33:18,6802.650000000001,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,2,2267.55,2973540,1000000014665904,2022-07-28T13:33:18,4535.1,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,2,2267.55,2973542,1000000014665904,2022-07-28T13:33:18,4535.1,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,14,2267.45,2973546,1000000014665904,2022-07-28T13:33:18,31744.299999999996,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,9,2267.55,2973545,1000000014665904,2022-07-28T13:33:18,20407.95,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,1,2267.55,2973544,1000000014665904,2022-07-28T13:33:18,2267.55,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,3,2267.55,2973543,1000000014665904,2022-07-28T13:33:18,6802.650000000001,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,1,2267.55,2973531,1000000014665904,2022-07-28T13:33:18,2267.55,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,6,2267.55,2973532,1000000014665904,2022-07-28T13:33:18,13605.300000000001,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,2,2267.55,2973533,1000000014665904,2022-07-28T13:33:18,4535.1,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,3,2267.55,2973534,1000000014665904,2022-07-28T13:33:18,6802.650000000001,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,4,2267.55,2973535,1000000014665904,2022-07-28T13:33:18,9070.2,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,2,2267.55,2973536,1000000014665904,2022-07-28T13:33:18,4535.1,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,3,2267.55,2973537,1000000014665904,2022-07-28T13:33:18,6802.650000000001,13
,BALKRISIND,INE787D01026,2022-07-28,NSE,EQ,EQ,sell,False,2,2267.55,2973538,1000000014665904,2022-07-28T13:33:18,4535.1,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,4,863.65,78947459,1300000017096597,2022-07-28T13:43:18,3454.6,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,4,863.65,78947454,1300000017096597,2022-07-28T13:43:18,3454.6,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,1,863.65,78947455,1300000017096597,2022-07-28T13:43:18,863.65,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,1,863.65,78947456,1300000017096597,2022-07-28T13:43:18,863.65,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,4,863.65,78947457,1300000017096597,2022-07-28T13:43:18,3454.6,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,1,863.65,78947458,1300000017096597,2022-07-28T13:43:18,863.65,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,106,863.35,78947463,1300000017096597,2022-07-28T13:43:18,91515.1,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,1,863.65,78947460,1300000017096597,2022-07-28T13:43:18,863.65,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,4,863.65,78947461,1300000017096597,2022-07-28T13:43:18,3454.6,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,2,863.35,78947462,1300000017096597,2022-07-28T13:43:18,1726.7,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,sell,False,22,863.2,78947464,1300000017096597,2022-07-28T13:43:18,18990.4,13
,LICHSGFIN,INE115A01026,2022-07-28,NSE,EQ,EQ,sell,False,300,380.15,52918912,1200000007689577,2022-07-28T13:46:21,114045.0,13
,TVSMOTOR,INE494B01023,2022-07-28,NSE,EQ,EQ,buy,False,150,864.0,79101956,1300000017901111,2022-07-28T13:58:16,129600.0,13
,TATAPOWER,INE245A01021,2022-07-28,NSE,EQ,EQ,sell,False,10,218.35,79238686,1300000018573652,2022-07-28T14:10:01,2183.5,14
,CANBK,INE476A01014,2022-07-28,NSE,EQ,EQ,sell,False,10,226.4,3321021,1000000016973315,2022-07-28T14:12:16,2264.0,14
,CANBK,INE476A01014,2022-07-28,NSE,EQ,EQ,sell,False,81,226.05,3371816,1000000017249996,2022-07-28T14:17:13,18310.05,14
,CANBK,INE476A01014,2022-07-28,NSE,EQ,EQ,sell,False,519,226.05,3371817,1000000017249996,2022-07-28T14:17:13,117319.95000000001,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,10,592.75,3382112,1000000017300847,2022-07-28T14:18:20,5927.5,14
,TATAPOWER,INE245A01021,2022-07-28,NSE,EQ,EQ,buy,False,10,218.55,79335233,1300000019071007,2022-07-28T14:18:43,2185.5,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,buy,False,1,593.8,3445466,1000000017616349,2022-07-28T14:25:15,593.8,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,buy,False,68,593.8,3445467,1000000017616349,2022-07-28T14:25:15,40378.399999999994,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,buy,False,2,593.8,3445468,1000000017616349,2022-07-28T14:25:15,1187.6,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,buy,False,129,593.75,3445465,1000000017616349,2022-07-28T14:25:15,76593.75,14
,CANBK,INE476A01014,2022-07-28,NSE,EQ,EQ,buy,False,400,226.05,3450075,1000000017636616,2022-07-28T14:25:42,90420.0,14
,CANBK,INE476A01014,2022-07-28,NSE,EQ,EQ,buy,False,210,226.05,3450074,1000000017636616,2022-07-28T14:25:42,47470.5,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,buy,False,183,593.65,3462467,1000000017688770,2022-07-28T14:27:06,108637.95,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,buy,False,47,593.6,3462466,1000000017688770,2022-07-28T14:27:06,27899.2,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.45,3762619,1000000019205383,2022-07-28T14:56:03,589.45,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,40,589.4,3762620,1000000019205383,2022-07-28T14:56:03,23576.0,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,2,589.35,3762621,1000000019205383,2022-07-28T14:56:03,1178.7,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.35,3762622,1000000019205383,2022-07-28T14:56:03,2946.75,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762623,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762624,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762625,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,2,589.35,3762626,1000000019205383,2022-07-28T14:56:03,1178.7,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.35,3762627,1000000019205383,2022-07-28T14:56:03,2946.75,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762628,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762629,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762630,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,2,589.35,3762631,1000000019205383,2022-07-28T14:56:03,1178.7,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.35,3762632,1000000019205383,2022-07-28T14:56:03,2946.75,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762633,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762634,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762635,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,2,589.35,3762636,1000000019205383,2022-07-28T14:56:03,1178.7,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.2,3762660,1000000019205383,2022-07-28T14:56:03,589.2,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,9,589.25,3762659,1000000019205383,2022-07-28T14:56:03,5303.25,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,2,589.25,3762658,1000000019205383,2022-07-28T14:56:03,1178.5,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,2,589.25,3762657,1000000019205383,2022-07-28T14:56:03,1178.5,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.3,3762656,1000000019205383,2022-07-28T14:56:03,2946.5,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.3,3762655,1000000019205383,2022-07-28T14:56:03,589.3,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,9,589.35,3762654,1000000019205383,2022-07-28T14:56:03,5304.150000000001,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762653,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.35,3762652,1000000019205383,2022-07-28T14:56:03,2946.75,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762651,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762650,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.35,3762649,1000000019205383,2022-07-28T14:56:03,2946.75,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762648,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762647,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762646,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.35,3762645,1000000019205383,2022-07-28T14:56:03,2946.75,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762644,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762643,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762642,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.35,3762641,1000000019205383,2022-07-28T14:56:03,2946.75,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,118,589.15,3762665,1000000019205383,2022-07-28T14:56:03,69519.7,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.2,3762664,1000000019205383,2022-07-28T14:56:03,589.2,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,118,589.2,3762663,1000000019205383,2022-07-28T14:56:03,69525.6,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762638,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,5,589.35,3762637,1000000019205383,2022-07-28T14:56:03,2946.75,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762639,1000000019205383,2022-07-28T14:56:03,589.35,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.2,3762662,1000000019205383,2022-07-28T14:56:03,589.2,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.2,3762661,1000000019205383,2022-07-28T14:56:03,589.2,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,42,589.15,3762666,1000000019205383,2022-07-28T14:56:03,24744.3,14
,AUBANK,INE949L01017,2022-07-28,NSE,EQ,EQ,sell,False,1,589.35,3762640,1000000019205383,2022-07-28T14:56:03,589.35,14
,RECLTD,INE020B01018,2022-07-29,NSE,EQ,EQ,buy,False,10,130.6,75453434,1300000001627133,2022-07-29T09:23:54,1306.0,9
,CHOLAFIN,INE121A01024,2022-07-29,NSE,EQ,EQ,buy,False,1,704.95,346274,1000000001409232,2022-07-29T09:24:18,704.95,9
,RECLTD,INE020B01018,2022-07-29,NSE,EQ,EQ,buy,False,278,130.3,75675962,1300000002552070,2022-07-29T09:31:01,36223.4,9
,RECLTD,INE020B01018,2022-07-29,NSE,EQ,EQ,buy,False,22,130.3,75675960,1300000002552070,2022-07-29T09:31:01,2866.6000000000004,9
,RECLTD,INE020B01018,2022-07-29,NSE,EQ,EQ,buy,False,200,130.3,75675961,1300000002552070,2022-07-29T09:31:01,26060.000000000004,9
,RECLTD,INE020B01018,2022-07-29,NSE,EQ,EQ,sell,False,127,130.85,75839104,1300000002614661,2022-07-29T09:37:11,16617.95,9
,RECLTD,INE020B01018,2022-07-29,NSE,EQ,EQ,sell,False,382,130.85,75838976,1300000002614661,2022-07-29T09:37:11,49984.7,9
,RECLTD,INE020B01018,2022-07-29,NSE,EQ,EQ,sell,False,1,130.85,75839103,1300000002614661,2022-07-29T09:37:11,130.85,9
,CHOLAFIN,INE121A01024,2022-07-29,NSE,EQ,EQ,buy,False,4,703.65,624318,1000000002701315,2022-07-29T09:38:07,2814.6,9
,CHOLAFIN,INE121A01024,2022-07-29,NSE,EQ,EQ,buy,False,90,703.5,624315,1000000002701315,2022-07-29T09:38:07,63315.0,9
,CHOLAFIN,INE121A01024,2022-07-29,NSE,EQ,EQ,buy,False,3,703.5,624316,1000000002701315,2022-07-29T09:38:07,2110.5,9
,CHOLAFIN,INE121A01024,2022-07-29,NSE,EQ,EQ,buy,False,100,703.55,624317,1000000002701315,2022-07-29T09:38:07,70355.0,9
,CHOLAFIN,INE121A01024,2022-07-29,NSE,EQ,EQ,buy,False,3,703.7,624319,1000000002701315,2022-07-29T09:38:07,2111.1000000000004,9
,CHOLAFIN,INE121A01024,2022-07-29,NSE,EQ,EQ,sell,False,173,707.45,718057,1000000002764884,2022-07-29T09:44:07,122388.85,9
,CHOLAFIN,INE121A01024,2022-07-29,NSE,EQ,EQ,sell,False,28,707.45,718177,1000000002764884,2022-07-29T09:44:08,19808.600000000002,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,4,383.3,50755982,1200000003499608,2022-07-29T09:46:31,1533.2,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,6,383.3,50755981,1200000003499608,2022-07-29T09:46:31,2299.8,9
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,sell,False,10,226.55,786129,1000000003494567,2022-07-29T09:48:57,2265.5,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,8,383.9,50835333,1200000003891875,2022-07-29T09:51:12,3071.2,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,3,383.9,50835332,1200000003891875,2022-07-29T09:51:12,1151.6999999999998,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,35,383.9,50835330,1200000003891875,2022-07-29T09:51:12,13436.5,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,104,383.85,50835329,1200000003891875,2022-07-29T09:51:12,39920.4,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,43,383.85,50835328,1200000003891875,2022-07-29T09:51:12,16505.55,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,7,383.9,50835331,1200000003891875,2022-07-29T09:51:12,2687.2999999999997,9
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,sell,False,41,226.2,904463,1000000004004538,2022-07-29T09:57:06,9274.199999999999,9
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,sell,False,10,226.2,904458,1000000004004538,2022-07-29T09:57:06,2262.0,9
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,sell,False,5,226.2,904459,1000000004004538,2022-07-29T09:57:06,1131.0,9
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,sell,False,25,226.2,904460,1000000004004538,2022-07-29T09:57:06,5655.0,9
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,sell,False,100,226.2,904461,1000000004004538,2022-07-29T09:57:06,22620.0,9
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,sell,False,20,226.2,904462,1000000004004538,2022-07-29T09:57:06,4524.0,9
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,sell,False,199,226.2,904457,1000000004004538,2022-07-29T09:57:06,45013.799999999996,9
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,6,383.6,51018703,1200000004755418,2022-07-29T10:03:46,2301.6000000000004,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,1,383.7,51018707,1200000004755418,2022-07-29T10:03:46,383.7,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,30,383.7,51018706,1200000004755418,2022-07-29T10:03:46,11511.0,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,96,383.7,51018705,1200000004755418,2022-07-29T10:03:46,36835.2,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,buy,False,37,383.7,51018704,1200000004755418,2022-07-29T10:03:46,14196.9,10
,CANBK,INE476A01014,2022-07-29,NSE,EQ,EQ,buy,False,410,224.8,1372447,1000000004050056,2022-07-29T10:33:44,92168.0,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,sell,False,25,383.0,51536263,1200000007291027,2022-07-29T10:41:54,9575.0,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,sell,False,250,382.8,51536268,1200000007291027,2022-07-29T10:41:54,95700.0,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,sell,False,33,382.75,51536270,1200000007291027,2022-07-29T10:41:54,12630.75,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,sell,False,1,382.8,51536269,1200000007291027,2022-07-29T10:41:54,382.8,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,sell,False,39,383.0,51536267,1200000007291027,2022-07-29T10:41:54,14937.0,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,sell,False,22,383.0,51536266,1200000007291027,2022-07-29T10:41:54,8426.0,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,sell,False,8,383.0,51536265,1200000007291027,2022-07-29T10:41:54,3064.0,10
,LICHSGFIN,INE115A01026,2022-07-29,NSE,EQ,EQ,sell,False,2,383.0,51536264,1200000007291027,2022-07-29T10:41:54,766.0,10
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2301.95,1601788,1000000007352057,2022-07-29T10:57:06,2301.95,10
,ESCORTS,INE042A01014,2022-07-29,NSE,EQ,EQ,sell,False,1,1720.95,27142281,1100000009095729,2022-07-29T11:11:37,1720.95,11
,ESCORTS,INE042A01014,2022-07-29,NSE,EQ,EQ,sell,False,10,1718.6,27157959,1100000009164806,2022-07-29T11:13:03,17186.0,11
,ESCORTS,INE042A01014,2022-07-29,NSE,EQ,EQ,sell,False,8,1718.1,27157962,1100000009164806,2022-07-29T11:13:03,13744.8,11
,ESCORTS,INE042A01014,2022-07-29,NSE,EQ,EQ,sell,False,10,1718.25,27157961,1100000009164806,2022-07-29T11:13:03,17182.5,11
,ESCORTS,INE042A01014,2022-07-29,NSE,EQ,EQ,sell,False,8,1718.65,27157956,1100000009164806,2022-07-29T11:13:03,13749.2,11
,ESCORTS,INE042A01014,2022-07-29,NSE,EQ,EQ,sell,False,10,1718.65,27157957,1100000009164806,2022-07-29T11:13:03,17186.5,11
,ESCORTS,INE042A01014,2022-07-29,NSE,EQ,EQ,sell,False,1,1718.65,27157958,1100000009164806,2022-07-29T11:13:03,1718.65,11
,ESCORTS,INE042A01014,2022-07-29,NSE,EQ,EQ,sell,False,23,1718.4,27157960,1100000009164806,2022-07-29T11:13:03,39523.200000000004,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747627,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747626,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747628,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747629,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747630,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747631,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747632,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747633,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747634,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747635,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747636,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747637,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747638,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747639,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747640,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747641,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747642,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747643,1000000008129627,2022-07-29T11:15:09,2302.25,11
,BALKRISIND,INE787D01026,2022-07-29,NSE,EQ,EQ,buy,False,1,2302.25,1747644,1000000008129627,2022-07-29T11:15:09,2302.25,11
